0.0816	0.0817	0.0790	0.0816	0.0007	0.0860	0.0823	0.1534	0.0860	0.0011	0.0011	0.0011	0.0048	0.0048	0.0002	0.0796	0.0048	0.0048	0.0002	0.0002	0.0002	
0.0821	0.0822	0.0795	0.0821	0.0007	0.0865	0.0828	0.1542	0.0865	0.0011	0.0011	0.0011	0.0048	0.0048	0.0002	0.0801	0.0048	0.0048	0.0002	0.0002	0.0002	
0.0825	0.0827	0.0799	0.0825	0.0007	0.0870	0.0833	0.1549	0.0870	0.0011	0.0011	0.0011	0.0048	0.0048	0.0002	0.0805	0.0048	0.0048	0.0002	0.0002	0.0002	
0.0829	0.0831	0.0802	0.0829	0.0006	0.0874	0.0837	0.1555	0.0874	0.0011	0.0011	0.0011	0.0048	0.0048	0.0001	0.0809	0.0048	0.0048	0.0001	0.0001	0.0001	
0.0833	0.0834	0.0805	0.0833	0.0006	0.0878	0.0841	0.1560	0.0878	0.0011	0.0011	0.0011	0.0048	0.0048	0.0001	0.0812	0.0048	0.0048	0.0001	0.0001	0.0001	
0.0836	0.0837	0.0808	0.0836	0.0006	0.0881	0.0844	0.1565	0.0881	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0815	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0839	0.0840	0.0810	0.0839	0.0006	0.0884	0.0847	0.1569	0.0884	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0818	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0841	0.0843	0.0813	0.0841	0.0006	0.0886	0.0849	0.1573	0.0886	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0820	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0843	0.0845	0.0814	0.0843	0.0006	0.0889	0.0851	0.1576	0.0889	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0822	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0845	0.0847	0.0816	0.0845	0.0006	0.0890	0.0853	0.1578	0.0890	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0823	0.0049	0.0049	0.0001	0.0001	0.0001	
0.0847	0.0848	0.0817	0.0847	0.0006	0.0892	0.0855	0.1581	0.0892	0.0012	0.0012	0.0012	0.0049	0.0049	0.0001	0.0825	0.0049	0.0049	0.0001	0.0001	0.0001	
